forestfireid,countryid,elementid,itemid,fireyear,burntarea
828,16,7246,6797,2017,0
829,16,7246,6797,2018,0
830,16,7246,6797,2019,0
831,16,7246,6797,2020,0
832,16,7246,6797,2021,0
833,16,7246,6791,1990,0
834,16,7246,6791,1991,0
835,16,7246,6791,1992,0
836,16,7246,6791,1993,0
837,16,7246,6791,1994,0
838,16,7246,6791,1995,0
839,16,7246,6791,1996,0
840,16,7246,6791,1997,0
841,16,7246,6791,1998,0
842,16,7246,6791,1999,0
843,16,7246,6791,2000,0
844,16,7246,6791,2001,0
845,16,7246,6791,2002,0
846,16,7246,6791,2003,0
847,16,7246,6791,2004,0
848,16,7246,6791,2005,0
849,16,7246,6791,2006,0
850,16,7246,6791,2007,0
851,16,7246,6791,2008,0
852,16,7246,6791,2009,0
853,16,7246,6791,2010,0
854,16,7246,6791,2011,0
855,16,7246,6791,2012,0
856,16,7246,6791,2013,0
857,16,7246,6791,2014,0
858,16,7246,6791,2015,0
859,16,7246,6791,2016,0
860,16,7246,6791,2017,0
861,16,7246,6791,2018,0
862,16,7246,6791,2019,0
863,16,7246,6791,2020,0
864,16,7246,6791,2021,0
865,16,7246,6794,1990,0
866,16,7246,6794,1991,0
867,16,7246,6794,1992,0
868,16,7246,6794,1993,0
869,16,7246,6794,1994,0
870,16,7246,6794,1995,0
871,16,7246,6794,1996,0
872,16,7246,6794,1997,0
873,16,7246,6794,1998,0
874,16,7246,6794,1999,0
875,16,7246,6794,2000,0
876,16,7246,6794,2001,0
877,16,7246,6794,2002,0
878,16,7246,6794,2003,0
879,16,7246,6794,2004,0
880,16,7246,6794,2005,0
881,16,7246,6794,2006,0
882,16,7246,6794,2007,0
883,16,7246,6794,2008,0
884,16,7246,6794,2009,0
885,16,7246,6794,2010,0
886,16,7246,6794,2011,0
887,16,7246,6794,2012,0
888,16,7246,6794,2013,0
889,16,7246,6794,2014,0
890,16,7246,6794,2015,0
891,16,7246,6794,2016,0
892,16,7246,6794,2017,0
893,16,7246,6794,2018,0
894,16,7246,6794,2019,0
895,16,7246,6794,2020,0
896,16,7246,6794,2021,0
897,16,7246,6792,1990,0
898,16,7246,6792,1991,0
899,16,7246,6792,1992,0
900,16,7246,6792,1993,0
901,16,7246,6792,1994,0
902,16,7246,6792,1995,0
903,16,7246,6792,1996,0
904,16,7246,6792,1997,0
905,16,7246,6792,1998,0
906,16,7246,6792,1999,0
907,16,7246,6792,2000,0
908,16,7246,6792,2001,0
909,16,7246,6792,2002,0
910,16,7246,6792,2003,0
911,16,7246,6792,2004,0
912,16,7246,6792,2005,0
913,16,7246,6792,2006,0
914,16,7246,6792,2007,0
915,16,7246,6792,2008,0
916,16,7246,6792,2009,0
917,16,7246,6792,2010,0
918,16,7246,6792,2011,0
919,16,7246,6792,2012,0
920,16,7246,6792,2013,0
921,16,7246,6792,2014,0
922,16,7246,6792,2015,0
923,16,7246,6792,2016,0
924,16,7246,6792,2017,0
925,16,7246,6792,2018,0
926,16,7246,6792,2019,0
927,16,7246,6792,2020,0
928,16,7246,6792,2021,0
929,16,7246,6760,1990,0
930,16,7246,6760,1991,0
931,16,7246,6760,1992,0
932,16,7246,6760,1993,0
933,16,7246,6760,1994,0
934,16,7246,6760,1995,0
935,16,7246,6760,1996,0
936,16,7246,6760,1997,0
937,16,7246,6760,1998,0
938,16,7246,6760,1999,0
939,16,7246,6760,2000,0
940,16,7246,6760,2001,0
941,16,7246,6760,2002,0
942,16,7246,6760,2003,0
943,16,7246,6760,2004,0
944,16,7246,6760,2005,0
945,16,7246,6760,2006,0
946,16,7246,6760,2007,0
947,16,7246,6760,2008,0
948,16,7246,6760,2009,0
949,16,7246,6760,2010,0
950,16,7246,6760,2011,0
951,16,7246,6760,2012,0
952,16,7246,6760,2013,0
953,16,7246,6760,2014,0
954,16,7246,6760,2015,0
955,16,7246,6760,2016,0
956,16,7246,6760,2017,0
957,16,7246,6760,2018,0
958,16,7246,6760,2019,0
959,16,7246,6760,2020,0
960,16,7246,6760,2021,0
961,16,7246,6789,1990,0
962,16,7246,6789,1991,0
963,16,7246,6789,1992,0
964,16,7246,6789,1993,0
965,16,7246,6789,1994,0
966,16,7246,6789,1995,0
967,16,7246,6789,1996,0
968,16,7246,6789,1997,0
969,16,7246,6789,1998,0
970,16,7246,6789,1999,0
971,16,7246,6789,2000,0
972,16,7246,6789,2001,0
973,16,7246,6789,2002,0
974,16,7246,6789,2003,0
975,16,7246,6789,2004,0
976,16,7246,6789,2005,0
977,16,7246,6789,2006,0
978,16,7246,6789,2007,0
979,16,7246,6789,2008,0
980,16,7246,6789,2009,0
981,16,7246,6789,2010,0
982,16,7246,6789,2011,0
983,16,7246,6789,2012,0
984,16,7246,6789,2013,0
985,16,7246,6789,2014,0
986,16,7246,6789,2015,0
987,16,7246,6789,2016,0
988,16,7246,6789,2017,0
989,16,7246,6789,2018,0
990,16,7246,6789,2019,0
991,16,7246,6789,2020,0
992,16,7246,6789,2021,0
993,16,7246,6993,1990,0
994,16,7246,6993,1991,0
995,16,7246,6993,1992,0
996,16,7246,6993,1993,0
997,16,7246,6993,1994,0
998,16,7246,6993,1995,0
999,16,7246,6993,1996,0
1000,16,7246,6993,1997,0
1001,16,7246,6993,1998,0
1002,16,7246,6993,1999,0
1003,16,7246,6993,2000,0
1004,16,7246,6993,2001,0
1005,16,7246,6993,2002,0
1006,16,7246,6993,2003,0
1007,16,7246,6993,2004,0
1008,16,7246,6993,2005,0
1009,16,7246,6993,2006,0
1010,16,7246,6993,2007,0
1011,16,7246,6993,2008,0
1012,16,7246,6993,2009,0
1013,16,7246,6993,2010,0
1014,16,7246,6993,2011,0
1015,16,7246,6993,2012,0
1016,16,7246,6993,2013,0
1017,16,7246,6993,2014,0
1018,16,7246,6993,2015,0
1019,16,7246,6993,2016,0
1020,16,7246,6993,2017,0
1021,16,7246,6993,2018,0
1022,16,7246,6993,2019,0
1023,16,7246,6993,2020,0
1024,16,7246,6993,2021,0
1025,20,7246,6796,1990,0
1026,20,7246,6796,1991,0
1027,20,7246,6796,1992,0
1028,20,7246,6796,1993,0
1029,20,7246,6796,1994,0
1030,20,7246,6796,1995,0
1031,20,7246,6796,1996,0
1032,20,7246,6796,1997,0
1033,20,7246,6796,1998,0
1034,20,7246,6796,1999,0
1035,20,7246,6796,2000,0
1036,20,7246,6796,2001,0
1037,20,7246,6796,2002,0
1038,20,7246,6796,2003,0
1039,20,7246,6796,2004,0
1040,20,7246,6796,2005,0
1041,20,7246,6796,2006,0
1042,20,7246,6796,2007,0
1043,20,7246,6796,2008,0
1044,20,7246,6796,2009,0
1045,20,7246,6796,2010,0
1046,20,7246,6796,2011,0
1047,20,7246,6796,2012,0
1048,20,7246,6796,2013,0
1049,20,7246,6796,2014,0
1050,20,7246,6796,2015,0
1051,20,7246,6796,2016,0
1052,20,7246,6796,2017,0
1053,20,7246,6796,2018,0
1054,20,7246,6796,2019,0
1055,20,7246,6796,2020,0
1056,20,7246,6796,2021,0
1057,20,7246,6797,1990,0
1058,20,7246,6797,1991,0
1059,20,7246,6797,1992,0
1060,20,7246,6797,1993,0
1061,20,7246,6797,1994,0
1062,20,7246,6797,1995,0
1063,20,7246,6797,1996,0
1064,20,7246,6797,1997,0
1065,20,7246,6797,1998,0
1066,20,7246,6797,1999,0
1067,20,7246,6797,2000,0
1068,20,7246,6797,2001,0
1069,20,7246,6797,2002,0
1070,20,7246,6797,2003,0
1071,20,7246,6797,2004,0
1072,20,7246,6797,2005,0
1073,20,7246,6797,2006,0
1074,20,7246,6797,2007,0
1075,20,7246,6797,2008,0
1076,20,7246,6797,2009,0
1077,20,7246,6797,2010,0
1078,20,7246,6797,2011,0
1079,20,7246,6797,2012,0
1080,20,7246,6797,2013,0
1081,20,7246,6797,2014,0
1082,20,7246,6797,2015,0
1083,20,7246,6797,2016,0
1084,20,7246,6797,2017,0
1085,20,7246,6797,2018,0
1086,20,7246,6797,2019,0
1087,20,7246,6797,2020,0
1088,20,7246,6797,2021,0
1089,20,7246,6791,1990,0
1090,20,7246,6791,1991,0
1091,20,7246,6791,1992,0
1092,20,7246,6791,1993,0
1093,20,7246,6791,1994,0
1094,20,7246,6791,1995,0
1095,20,7246,6791,1996,0
1096,20,7246,6791,1997,0
1097,20,7246,6791,1998,0
1098,20,7246,6791,1999,0
1099,20,7246,6791,2000,0
1100,20,7246,6791,2001,0
1101,20,7246,6791,2002,0
1102,20,7246,6791,2003,0
1103,20,7246,6791,2004,0
1104,20,7246,6791,2005,0
1105,20,7246,6791,2006,0
1106,20,7246,6791,2007,0
1107,20,7246,6791,2008,0
1108,20,7246,6791,2009,0
1109,20,7246,6791,2010,0
1110,20,7246,6791,2011,0
1111,20,7246,6791,2012,0
1112,20,7246,6791,2013,0
1113,20,7246,6791,2014,0
1114,20,7246,6791,2015,0
1115,20,7246,6791,2016,0
1116,20,7246,6791,2017,0
1117,20,7246,6791,2018,0
1118,20,7246,6791,2019,0
1119,20,7246,6791,2020,0
1120,20,7246,6791,2021,0
1121,20,7246,6794,1990,0
1122,20,7246,6794,1991,0
1123,20,7246,6794,1992,0
1124,20,7246,6794,1993,0
1125,20,7246,6794,1994,0
1126,20,7246,6794,1995,0
1127,20,7246,6794,1996,0
1128,20,7246,6794,1997,0
1129,20,7246,6794,1998,0
1130,20,7246,6794,1999,0
1131,20,7246,6794,2000,0
1132,20,7246,6794,2001,0
1133,20,7246,6794,2002,0
1134,20,7246,6794,2003,0
1135,20,7246,6794,2004,0
1136,20,7246,6794,2005,0
1137,20,7246,6794,2006,0
1138,20,7246,6794,2007,0
1139,20,7246,6794,2008,0
1140,20,7246,6794,2009,0
1141,20,7246,6794,2010,0
1142,20,7246,6794,2011,0
1143,20,7246,6794,2012,0
1144,20,7246,6794,2013,0
1145,20,7246,6794,2014,0
1146,20,7246,6794,2015,0
1147,20,7246,6794,2016,0
1148,20,7246,6794,2017,0
1149,20,7246,6794,2018,0
1150,20,7246,6794,2019,0
1151,20,7246,6794,2020,0
1152,20,7246,6794,2021,0
1153,20,7246,6792,1990,0
1154,20,7246,6792,1991,0
1155,20,7246,6792,1992,0
1156,20,7246,6792,1993,0
1157,20,7246,6792,1994,0
1158,20,7246,6792,1995,0
1159,20,7246,6792,1996,0
1160,20,7246,6792,1997,0
1161,20,7246,6792,1998,0
1162,20,7246,6792,1999,0
1163,20,7246,6792,2000,0
1164,20,7246,6792,2001,0
1165,20,7246,6792,2002,0
1166,20,7246,6792,2003,0
1167,20,7246,6792,2004,0
1168,20,7246,6792,2005,0
1169,20,7246,6792,2006,0
1170,20,7246,6792,2007,0
1171,20,7246,6792,2008,0
1172,20,7246,6792,2009,0
1173,20,7246,6792,2010,0
1174,20,7246,6792,2011,0
1175,20,7246,6792,2012,0
1176,20,7246,6792,2013,0
1177,20,7246,6792,2014,0
1178,20,7246,6792,2015,0
1179,20,7246,6792,2016,0
1180,20,7246,6792,2017,0
1181,20,7246,6792,2018,0
1182,20,7246,6792,2019,0
1183,20,7246,6792,2020,0
1184,20,7246,6792,2021,0
1185,20,7246,6760,1990,0
1186,20,7246,6760,1991,0
1187,20,7246,6760,1992,0
1188,20,7246,6760,1993,0
1189,20,7246,6760,1994,0
1190,20,7246,6760,1995,0
1191,20,7246,6760,1996,0
1192,20,7246,6760,1997,0
1193,20,7246,6760,1998,0
1194,20,7246,6760,1999,0
1195,20,7246,6760,2000,0
1196,20,7246,6760,2001,0
1197,20,7246,6760,2002,0
1198,20,7246,6760,2003,0
1199,20,7246,6760,2004,0
1200,20,7246,6760,2005,0
1201,20,7246,6760,2006,0
1202,20,7246,6760,2007,0
1203,20,7246,6760,2008,0
1204,20,7246,6760,2009,0
1205,20,7246,6760,2010,0
1206,20,7246,6760,2011,0
1207,20,7246,6760,2012,0
1208,20,7246,6760,2013,0
1209,20,7246,6760,2014,0
1210,20,7246,6760,2015,0
1211,20,7246,6760,2016,0
1212,20,7246,6760,2017,0
1213,20,7246,6760,2018,0
1214,20,7246,6760,2019,0
1215,20,7246,6760,2020,0
1216,20,7246,6760,2021,0
1217,20,7246,6789,1990,0
1218,20,7246,6789,1991,0
1219,20,7246,6789,1992,0
1220,20,7246,6789,1993,0
1221,20,7246,6789,1994,0
1222,20,7246,6789,1995,0
1223,20,7246,6789,1996,0
1224,20,7246,6789,1997,0
1225,20,7246,6789,1998,0
1226,20,7246,6789,1999,0
1227,20,7246,6789,2000,0
1228,20,7246,6789,2001,0
1229,20,7246,6789,2002,0
1230,20,7246,6789,2003,0
1231,20,7246,6789,2004,0
1232,20,7246,6789,2005,0
1233,20,7246,6789,2006,0
1234,20,7246,6789,2007,0
1235,20,7246,6789,2008,0
1236,20,7246,6789,2009,0
1237,20,7246,6789,2010,0
1238,20,7246,6789,2011,0
1239,20,7246,6789,2012,0
1240,20,7246,6789,2013,0
1241,20,7246,6789,2014,0
1242,20,7246,6789,2015,0
1243,20,7246,6789,2016,0
1244,20,7246,6789,2017,0
1245,20,7246,6789,2018,0
1246,20,7246,6789,2019,0
1247,20,7246,6789,2020,0
1248,20,7246,6789,2021,0
1249,20,7246,6993,1990,0
1250,20,7246,6993,1991,0
1251,20,7246,6993,1992,0
1252,20,7246,6993,1993,0
1253,20,7246,6993,1994,0
1254,20,7246,6993,1995,0
1255,20,7246,6993,1996,0
1256,20,7246,6993,1997,0
1257,20,7246,6993,1998,0
1258,20,7246,6993,1999,0
1259,20,7246,6993,2000,0
1260,20,7246,6993,2001,0
1261,20,7246,6993,2002,0
1262,20,7246,6993,2003,0
1263,20,7246,6993,2004,0
1264,20,7246,6993,2005,0
1265,20,7246,6993,2006,0
1266,20,7246,6993,2007,0
1267,20,7246,6993,2008,0
1268,20,7246,6993,2009,0
1269,20,7246,6993,2010,0
1270,20,7246,6993,2011,0
1271,20,7246,6993,2012,0
1272,20,7246,6993,2013,0
1273,20,7246,6993,2014,0
1274,20,7246,6993,2015,0
1275,20,7246,6993,2016,0
1276,20,7246,6993,2017,0
1277,20,7246,6993,2018,0
1278,20,7246,6993,2019,0
1279,20,7246,6993,2020,0
1280,20,7246,6993,2021,0
1281,24,7246,6796,1990,2047573.713
1282,24,7246,6796,1991,2047573.713
1283,24,7246,6796,1992,2047573.713
1284,24,7246,6796,1993,2047573.713
1285,24,7246,6796,1994,2047573.713
1286,24,7246,6796,1995,2047573.713
1287,24,7246,6796,1996,1295491.106
1288,24,7246,6796,1997,1176446.07
1289,24,7246,6796,1998,1578317.463
1290,24,7246,6796,1999,1470984.669
1291,24,7246,6796,2000,1066209.298
1292,24,7246,6796,2001,1580833.324
1293,24,7246,6796,2002,1780683.518
1294,24,7246,6796,2003,1968846.295
1295,24,7246,6796,2004,2214944.12
1296,24,7246,6796,2005,2335725.839
1297,24,7246,6796,2006,2158804.771
1298,24,7246,6796,2007,2171624.701
1299,24,7246,6796,2008,2249515.417
1300,24,7246,6796,2009,2479884.924
1301,24,7246,6796,2010,2646745.504
1302,24,7246,6796,2011,2299208.578
1303,24,7246,6796,2012,2445335.098
1304,24,7246,6796,2013,2179143.692
1305,24,7246,6796,2014,2291848.455
1306,24,7246,6796,2015,2453443.466
1307,24,7246,6796,2016,2315698.093
1308,24,7246,6796,2017,2826540.406
1309,24,7246,6796,2018,1791997.235
1310,24,7246,6796,2019,2387780.88
1311,24,7246,6796,2020,1961281.315
1312,24,7246,6796,2021,2109582.291
1313,24,7246,6797,1990,46119.144
1314,24,7246,6797,1991,46119.144
1315,24,7246,6797,1992,46119.144
1316,24,7246,6797,1993,46119.144
1317,24,7246,6797,1994,46119.144
1318,24,7246,6797,1995,46119.144
1319,24,7246,6797,1996,39137.1496
1320,24,7246,6797,1997,14191.3459
1321,24,7246,6797,1998,27133.3906
1322,24,7246,6797,1999,25071.8094
1323,24,7246,6797,2000,12255.7945
1324,24,7246,6797,2001,21958.3468
1325,24,7246,6797,2002,51763.4457
1326,24,7246,6797,2003,44559.0617
1327,24,7246,6797,2004,55315.9981
1328,24,7246,6797,2005,75963.5694
1329,24,7246,6797,2006,59368.3541
1330,24,7246,6797,2007,64568.7573
1331,24,7246,6797,2008,48553.2206
1332,24,7246,6797,2009,79682.6967
1333,24,7246,6797,2010,35306.0049
1334,24,7246,6797,2011,40647.0806
1335,24,7246,6797,2012,46803.1552
1336,24,7246,6797,2013,59029.5914
1337,24,7246,6797,2014,49513.3004
1338,24,7246,6797,2015,71769.0495
1339,24,7246,6797,2016,45988.227
1340,24,7246,6797,2017,35239.1388
1341,24,7246,6797,2018,31409.4463
1342,24,7246,6797,2019,47704.3364
1343,24,7246,6797,2020,66420.3339
1344,24,7246,6797,2021,49745.1383
1345,24,7246,6791,1990,210043.9452
1346,24,7246,6791,1991,210043.9452
1347,24,7246,6791,1992,210043.9452
1348,24,7246,6791,1993,210043.9452
1349,24,7246,6791,1994,210043.9452
1350,24,7246,6791,1995,210043.9452
1351,24,7246,6791,1996,70442.6015
1352,24,7246,6791,1997,26002.2434
1353,24,7246,6791,1998,99437.5496
1354,24,7246,6791,1999,88911.6519
1355,24,7246,6791,2000,54709.3269
1356,24,7246,6791,2001,195838.967
1357,24,7246,6791,2002,251585.1207
1358,24,7246,6791,2003,387787.7775
1359,24,7246,6791,2004,434269.4951
1360,24,7246,6791,2005,300716.4888
1361,24,7246,6791,2006,142890.2533
1362,24,7246,6791,2007,261749.2601
1363,24,7246,6791,2008,147087.9974
1364,24,7246,6791,2009,162382.2792
1365,24,7246,6791,2010,190322.127
1366,24,7246,6791,2011,216055.3197
1367,24,7246,6791,2012,201514.9678
1368,24,7246,6791,2013,245854.8008
1369,24,7246,6791,2014,226819.7553
1370,24,7246,6791,2015,212753.0622
1371,24,7246,6791,2016,318261.7561
1372,24,7246,6791,2017,238910.5943
1373,24,7246,6791,2018,209708.0303
1374,24,7246,6791,2019,212395.0334
1375,24,7246,6791,2020,329180.3527
1376,24,7246,6791,2021,235555.7627
1377,24,7246,6794,1990,10604901.33
1378,24,7246,6794,1991,10604901.33
1379,24,7246,6794,1992,10604901.33
1380,24,7246,6794,1993,10604901.33
1381,24,7246,6794,1994,10604901.33
1382,24,7246,6794,1995,10604901.33
1383,24,7246,6794,1996,1476263.911
1384,24,7246,6794,1997,1509186.783
1385,24,7246,6794,1998,1654448.665
1386,24,7246,6794,1999,1527074.942
1387,24,7246,6794,2000,1763126.683
1388,24,7246,6794,2001,11137807.88
1389,24,7246,6794,2002,12618257.1
1390,24,7246,6794,2003,15074657.54
1391,24,7246,6794,2004,15323781.54
1392,24,7246,6794,2005,14929282.27
1393,24,7246,6794,2006,11290969.93
1394,24,7246,6794,2007,14707676.16
1395,24,7246,6794,2008,12374962.92
1396,24,7246,6794,2009,11855025.79
1397,24,7246,6794,2010,13542785.75
1398,24,7246,6794,2011,14995524.94
1399,24,7246,6794,2012,12923365.89
1400,24,7246,6794,2013,13958997.16
1401,24,7246,6794,2014,12261092.66
1402,24,7246,6794,2015,13149870.51
1403,24,7246,6794,2016,12500142.63
1404,24,7246,6794,2017,11882103.09
1405,24,7246,6794,2018,11128830.45
1406,24,7246,6794,2019,11031781.84
1407,24,7246,6794,2020,10399898.5
1408,24,7246,6794,2021,10710519.14
1409,24,7246,6792,1990,96183.6081
1410,24,7246,6792,1991,96183.6081
1411,24,7246,6792,1992,96183.6081
1412,24,7246,6792,1993,96183.6081
1413,24,7246,6792,1994,96183.6081
1414,24,7246,6792,1995,96183.6081
1415,24,7246,6792,1996,78484.9825
1416,24,7246,6792,1997,133348.4163
1417,24,7246,6792,1998,224636.7849
1418,24,7246,6792,1999,163924.3786
1419,24,7246,6792,2000,31056.026
1420,24,7246,6792,2001,112203.1213
1421,24,7246,6792,2002,89087.4545
1422,24,7246,6792,2003,111372.0602
1423,24,7246,6792,2004,130577.6962
1424,24,7246,6792,2005,130342.0751
1425,24,7246,6792,2006,105018.8307
1426,24,7246,6792,2007,109255.7094
1427,24,7246,6792,2008,91075.8119
1428,24,7246,6792,2009,90007.8135
1429,24,7246,6792,2010,93728.4759
1430,24,7246,6792,2011,80363.5891
1431,24,7246,6792,2012,64838.3001
1432,24,7246,6792,2013,61095.3786
1433,24,7246,6792,2014,69736.3629
1434,24,7246,6792,2015,77115.874
1435,24,7246,6792,2016,83852.4309
1436,24,7246,6792,2017,95057.1023
1437,24,7246,6792,2018,76623.2965
1438,24,7246,6792,2019,95125.145
1439,24,7246,6792,2020,64630.0654
1440,24,7246,6792,2021,38216.6287
1441,24,7246,6760,1990,15135353.4
1442,24,7246,6760,1991,15135353.4
1443,24,7246,6760,1992,15135353.4
1444,24,7246,6760,1993,15135353.4
1445,24,7246,6760,1994,15135353.4
1446,24,7246,6760,1995,15135353.4
1447,24,7246,6760,1996,10628828.86
1448,24,7246,6760,1997,10258807.67
1449,24,7246,6760,1998,11396350.14
1450,24,7246,6760,1999,10434068.63
1451,24,7246,6760,2000,11202007.79
1452,24,7246,6760,2001,14182927.99
1453,24,7246,6760,2002,14715330.93
1454,24,7246,6760,2003,16837850.23
1455,24,7246,6760,2004,16924188.3
1456,24,7246,6760,2005,16592078.83
1457,24,7246,6760,2006,16864700.32
1458,24,7246,6760,2007,16408375.25
1459,24,7246,6760,2008,16307063.1
1460,24,7246,6760,2009,15891267.72
1461,24,7246,6760,2010,16263605.25
1462,24,7246,6760,2011,15989938.32
1463,24,7246,6760,2012,16357354.3
1464,24,7246,6760,2013,15796524.37
1465,24,7246,6760,2014,15783255.96
1466,24,7246,6760,2015,16176463.13
1467,24,7246,6760,2016,16300865.85
1468,24,7246,6760,2017,16962153
1469,24,7246,6760,2018,14933028.34
1470,24,7246,6760,2019,17620210.25
1471,24,7246,6760,2020,16464078.86
1472,24,7246,6760,2021,16227865.03
1473,24,7246,6789,1990,6988720.356
1474,24,7246,6789,1991,6988720.356
1475,24,7246,6789,1992,6988720.356
1476,24,7246,6789,1993,6988720.356
1477,24,7246,6789,1994,6988720.356
1478,24,7246,6789,1995,6988720.356
1479,24,7246,6789,1996,16382258.53
1480,24,7246,6789,1997,15856598.56
1481,24,7246,6789,1998,17117805.62
1482,24,7246,6789,1999,15529480.63
1483,24,7246,6789,2000,15735746.25
1484,24,7246,6789,2001,4103839.264
1485,24,7246,6789,2002,5049839.863
1486,24,7246,6789,2003,5895263.345
1487,24,7246,6789,2004,5456883.206
1488,24,7246,6789,2005,5473729.105
1489,24,7246,6789,2006,5135664.914
1490,24,7246,6789,2007,4920856.588
1491,24,7246,6789,2008,4843229.211
1492,24,7246,6789,2009,5419172.796
1493,24,7246,6789,2010,5233353.014
1494,24,7246,6789,2011,5381494.675
1495,24,7246,6789,2012,4245050.498
1496,24,7246,6789,2013,4581454.341
1497,24,7246,6789,2014,4109535.066
1498,24,7246,6789,2015,4401684.708
1499,24,7246,6789,2016,4486589.105
1500,24,7246,6789,2017,5331642.065
1501,24,7246,6789,2018,3229365.798
1502,24,7246,6789,2019,5325032.285
1503,24,7246,6789,2020,3833969.527
1504,24,7246,6789,2021,4627190.303
1505,24,7246,6993,1990,0
1506,24,7246,6993,1991,0
1507,24,7246,6993,1992,0
1508,24,7246,6993,1993,0
1509,24,7246,6993,1994,0
1510,24,7246,6993,1995,0
1511,24,7246,6993,1996,0
1512,24,7246,6993,1997,0
1513,24,7246,6993,1998,0
1514,24,7246,6993,1999,0
1515,24,7246,6993,2000,0
1516,24,7246,6993,2001,0
1517,24,7246,6993,2002,0
1518,24,7246,6993,2003,0
1519,24,7246,6993,2004,0
1520,24,7246,6993,2005,0
1521,24,7246,6993,2006,0
1522,24,7246,6993,2007,0
1523,24,7246,6993,2008,0
1524,24,7246,6993,2009,0
1525,24,7246,6993,2010,0
1526,24,7246,6993,2011,0
1527,24,7246,6993,2012,0
1528,24,7246,6993,2013,0
1529,24,7246,6993,2014,0
1530,24,7246,6993,2015,0
1531,24,7246,6993,2016,0
1532,24,7246,6993,2017,0
1533,24,7246,6993,2018,0
1534,24,7246,6993,2019,0
1535,24,7246,6993,2020,0
1536,24,7246,6993,2021,0
1537,660,7246,6796,1990,0
1538,660,7246,6796,1991,0
1539,660,7246,6796,1992,0
1540,660,7246,6796,1993,0
1541,660,7246,6796,1994,0
1542,660,7246,6796,1995,0
1543,660,7246,6796,1996,0
1544,660,7246,6796,1997,0
1545,660,7246,6796,1998,0
1546,660,7246,6796,1999,0
1547,660,7246,6796,2000,0
1548,660,7246,6796,2001,0
1549,660,7246,6796,2002,0
1550,660,7246,6796,2003,0
1551,660,7246,6796,2004,0
1552,660,7246,6796,2005,0
1553,660,7246,6796,2006,0
1554,660,7246,6796,2007,0
1555,660,7246,6796,2008,0
1556,660,7246,6796,2009,0
1557,660,7246,6796,2010,0
1558,660,7246,6796,2011,0
1559,660,7246,6796,2012,0
1560,660,7246,6796,2013,0
1561,660,7246,6796,2014,0
1562,660,7246,6796,2015,0
1563,660,7246,6796,2016,0
1564,660,7246,6796,2017,0
1565,660,7246,6796,2018,0
1566,660,7246,6796,2019,0
1567,660,7246,6796,2020,0
1568,660,7246,6796,2021,0
1569,660,7246,6797,1990,0
1570,660,7246,6797,1991,0
1571,660,7246,6797,1992,0
1572,660,7246,6797,1993,0
1573,660,7246,6797,1994,0
1574,660,7246,6797,1995,0
1575,660,7246,6797,1996,0
1576,660,7246,6797,1997,0
1577,660,7246,6797,1998,0
1578,660,7246,6797,1999,0
1579,660,7246,6797,2000,0
1580,660,7246,6797,2001,0
1581,660,7246,6797,2002,0
1582,660,7246,6797,2003,0
1583,660,7246,6797,2004,0
1584,660,7246,6797,2005,0
1585,660,7246,6797,2006,0
1586,660,7246,6797,2007,0
1587,660,7246,6797,2008,0
1588,660,7246,6797,2009,0
1589,660,7246,6797,2010,0
1590,660,7246,6797,2011,0
1591,660,7246,6797,2012,0
1592,660,7246,6797,2013,0
1593,660,7246,6797,2014,0
1594,660,7246,6797,2015,0
1595,660,7246,6797,2016,0
1596,660,7246,6797,2017,0
1597,660,7246,6797,2018,0
1598,660,7246,6797,2019,0
1599,660,7246,6797,2020,0
1600,660,7246,6797,2021,0
1601,660,7246,6791,1990,0
1602,660,7246,6791,1991,0
1603,660,7246,6791,1992,0
1604,660,7246,6791,1993,0
1605,660,7246,6791,1994,0
1606,660,7246,6791,1995,0
1607,660,7246,6791,1996,0
1608,660,7246,6791,1997,0
1609,660,7246,6791,1998,0
1610,660,7246,6791,1999,0
1611,660,7246,6791,2000,0
1612,660,7246,6791,2001,0
1613,660,7246,6791,2002,0
1614,660,7246,6791,2003,0
1615,660,7246,6791,2004,0
1616,660,7246,6791,2005,0
1617,660,7246,6791,2006,0
1618,660,7246,6791,2007,0
1619,660,7246,6791,2008,0
1620,660,7246,6791,2009,0
1621,660,7246,6791,2010,0
1622,660,7246,6791,2011,0
1623,660,7246,6791,2012,0
1624,660,7246,6791,2013,0
1625,660,7246,6791,2014,0
1626,660,7246,6791,2015,0
1627,660,7246,6791,2016,0
1628,660,7246,6791,2017,0
1629,660,7246,6791,2018,0
1630,660,7246,6791,2019,0
1631,660,7246,6791,2020,0
1632,660,7246,6791,2021,0
1633,660,7246,6794,1990,0
1634,660,7246,6794,1991,0
1635,660,7246,6794,1992,0
1636,660,7246,6794,1993,0
1637,660,7246,6794,1994,0
1638,660,7246,6794,1995,0
1639,660,7246,6794,1996,0
1640,660,7246,6794,1997,0
1641,660,7246,6794,1998,0
1642,660,7246,6794,1999,0
1643,660,7246,6794,2000,0
1644,660,7246,6794,2001,0
1645,660,7246,6794,2002,0
1646,660,7246,6794,2003,0
1647,660,7246,6794,2004,0
